userId,movieId,rating,timestamp
67,8605,4.5,1501273672
67,27193,5.0,1501273671
67,60069,3.5,1501273959
67,68157,4.0,1501273924
67,79132,4.0,1501273757
67,99114,4.0,1501274191
67,152081,4.0,1501274150
68,134130,5.0,1526947541
68,135143,4.0,1526947551
68,139385,3.0,1526948372
68,142488,4.5,1526947627
68,152081,3.0,1526947710
68,164179,3.5,1526947647
68,166528,4.5,1526947652
68,166635,3.0,1526947538
68,168252,4.0,1526947535
68,176371,3.5,1526947590
69,4027,5.0,1021647538
69,4370,2.0,1021645473
69,4448,4.0,1021646176
69,4643,4.0,1021645486
69,4744,2.0,1021645405
69,4848,4.0,1021645019
69,4874,5.0,1021643840
69,4876,3.0,1021645393
69,4880,5.0,1021644746
69,4963,3.0,1021646104
70,5995,4.0,1355198446
70,7361,4.5,1355185235
70,8949,5.0,1355198245
70,37741,4.5,1355184928
70,55820,4.0,1355198524
70,63082,5.0,1355198254
70,69757,4.0,1355185504
70,72011,4.5,1355185183
70,89492,4.5,1355185210
70,91077,4.0,1355185164
71,852,4.0,864738060
71,1004,3.0,864738723
71,1036,4.0,864739931
71,1073,3.0,864737969
71,1101,5.0,864739360
71,1210,3.0,864738037
71,1240,4.0,864739946
71,1356,5.0,864738008
71,1370,4.0,864739931
71,1544,3.0,864738453
72,2427,4.5,1217323439
72,2490,4.0,1217323422
72,2571,5.0,1217324848
72,2634,4.0,1217323832
72,2805,3.5,1217323507
72,2858,4.5,1217324839
72,4973,5.0,1217324685
72,27193,3.5,1217324054
72,30825,4.0,1217323581
72,56174,4.5,1217323649
73,131013,3.5,1464198460
73,134368,4.0,1464197537
73,134393,3.5,1464198449
73,134853,4.0,1464196486
73,138036,2.5,1464196603
73,138204,4.0,1464197862
73,140110,4.0,1464196591
73,149354,2.0,1464198038
73,151739,2.5,1464198160
73,152081,5.0,1464196315
74,55290,4.0,1207500648
74,55363,4.0,1207500453
74,55444,5.0,1207499839
74,55814,3.5,1207500052
74,55820,4.5,1207500062
74,56757,4.0,1207502086
74,56782,4.5,1207499998
74,57147,4.0,1207503024
74,58103,4.0,1207503035
74,58154,3.5,1207503031
75,7123,2.5,1158968322
75,7153,4.0,1158967110
75,8360,4.0,1158982806
75,8865,1.0,1158982908
75,8961,4.0,1158982785
75,33493,0.5,1158967510
75,34405,4.0,1158967581
75,36519,4.0,1158967337
75,44191,4.5,1158982577
75,44199,3.0,1158968109
76,72129,4.5,1439167407
76,73017,2.0,1439167928
76,74458,4.0,1439167957
76,77455,3.5,1439168084
76,79132,4.0,1439167492
76,80463,3.0,1439167964
76,81535,4.5,1439168697
76,82461,3.0,1439168064
76,99114,4.0,1439168587
76,117176,2.0,1439168494
77,7153,5.0,1535107481
77,7361,2.0,1535107532
77,7438,2.0,1535107546
77,8636,5.0,1535107569
77,8961,5.0,1535107541
77,33794,5.0,1535107540
77,54286,3.0,1535107575
77,58559,5.0,1535107519
77,79132,2.5,1535107524
77,109487,4.0,1535107560
78,5400,3.5,1252573479
78,5541,3.0,1252575084
78,6537,1.0,1252574781
78,8528,4.5,1252574829
78,27904,0.5,1252575324
78,44974,0.5,1252575314
78,53972,1.5,1252574724
78,59315,3.0,1252575270
78,68358,4.0,1252575239
78,68791,2.0,1252574796
79,3142,4.0,975281768
79,3197,4.0,975281975
79,3256,2.0,975282111
79,3266,5.0,975282009
79,3425,4.0,975281591
79,3576,4.0,975282009
79,3578,2.0,975282111
79,3702,3.0,975282111
79,3984,4.0,975282070
79,4005,3.0,975281874
80,96917,4.0,1377391154
80,98361,4.0,1377309149
80,98961,4.5,1377309019
80,100383,4.5,1377309093
80,100810,4.0,1377391131
80,101864,4.0,1377308272
80,102125,4.0,1377309044
80,103075,4.0,1377391150
80,103249,4.0,1377390865
80,103688,4.0,1377309232
81,356,2.0,845299676
81,364,2.0,845299844
81,367,1.0,845299844
81,377,3.0,845299844
81,380,2.0,845299424
81,457,4.0,845299563
81,480,4.0,845299676
81,588,2.0,845299505
81,589,5.0,845299844
81,592,3.0,845299424
82,6888,3.5,1084519540
82,6946,1.5,1084467643
82,6949,3.5,1084944803
82,6953,2.5,1084788185
82,6958,3.5,1084519496
82,7142,3.5,1084803602
82,7149,4.0,1084466604
82,7153,4.0,1084465038
82,7154,3.5,1084466473
82,7325,4.0,1084788217
83,68954,4.5,1332840492
83,69844,3.5,1332838967
83,70286,3.5,1333843478
83,71535,2.0,1333841976
83,72998,4.5,1333170644
83,76093,2.5,1333842352
83,76251,3.5,1333841874
83,79132,5.0,1332839850
83,81845,4.0,1332840329
83,88125,3.0,1333842718
84,1380,4.0,860397426
84,1381,3.0,860397888
84,1387,4.0,860397244
84,1388,3.0,860397758
84,1393,4.0,857653480
84,1394,4.0,858772953
84,1395,3.0,860397530
84,1408,4.0,858772779
84,1414,4.0,858773205
84,5060,4.0,860397176
85,1643,5.0,889466918
85,1683,3.0,889467078
85,1693,4.0,889466918
85,1694,4.0,889467185
85,1696,2.0,889467210
85,1704,3.0,889466862
85,1711,2.0,889467055
85,1719,5.0,889467006
85,1730,4.0,889467055
85,1747,4.0,889466862
86,58559,4.5,1343945174
86,59315,4.0,1344083069
86,60069,3.0,1344083251
86,66097,4.5,1344192837
86,69951,4.5,1344193019
86,71264,4.5,1344193008
86,72356,4.5,1344192870
86,74553,3.5,1344204907
86,79132,4.0,1344082554
86,95510,4.5,1343944948
87,2300,4.5,1270702689
87,3504,4.5,1270703073
87,3593,2.0,1270703130
87,3910,4.0,1270703561
87,4023,3.5,1270703090
87,4571,3.5,1270702635
87,4973,5.0,1296109055
87,5618,5.0,1296109045
87,5971,5.0,1296109039
87,7022,3.5,1270703572
88,48516,4.0,1331421817
88,48774,4.5,1331421728
88,54286,4.5,1331421792
88,55820,4.5,1331421771
88,56782,4.5,1331421880
88,58559,5.0,1331421795
88,68157,4.5,1331421747
88,74795,4.0,1331420671
88,79132,4.5,1331421494
88,83177,0.5,1331421223
89,177185,4.5,1520409502
89,177765,2.0,1520408282
89,179211,2.5,1520408792
89,181065,4.0,1520408963
89,182293,4.0,1520408961
89,182297,4.0,1520408949
89,182299,4.0,1520408882
89,182731,4.5,1520409049
89,184349,3.5,1520408986
89,184791,4.0,1520409064
90,1353,3.0,856354268
90,1356,4.0,856354100
90,1357,5.0,856354301
90,1358,5.0,856354551
90,1366,4.0,856354367
90,1411,5.0,856354329
90,1414,4.0,856354435
90,1416,4.0,856354288
90,1417,3.0,856354513
90,1442,2.0,856354612
91,8507,2.5,1112713025
91,8581,4.0,1112711427
91,8636,5.0,1112712885
91,8798,2.5,1112713125
91,8874,5.0,1112711481
91,8910,2.0,1112711993
91,8961,4.5,1112712003
91,27317,4.5,1112713059
91,27873,2.5,1112712039
91,31696,4.0,1112717235
92,2501,4.0,1294941362
92,2572,5.0,1294941782
92,2664,3.5,1294941533
92,3168,4.5,1294941674
92,6383,3.0,1294941894
92,35836,4.5,1294942854
92,51662,4.5,1294942835
92,54190,4.0,1294942995
92,55282,4.0,1294941914
92,69757,4.0,1294941763
93,2431,5.0,942767422
93,2567,3.0,942767242
93,2617,4.0,942946091
93,2628,5.0,942946013
93,2720,3.0,942946810
93,2797,4.0,942946986
93,2822,4.0,942946208
93,2872,5.0,942946986
93,2916,5.0,942946208
93,2968,4.0,942947102
94,480,4.0,843406732
94,500,3.0,843406826
94,586,3.0,843406846
94,587,3.0,843406866
94,588,4.0,843406644
94,589,4.0,843406765
94,590,4.0,843406616
94,592,3.0,843406616
94,593,3.0,843406685
94,597,2.0,843406866
95,6934,4.0,1069614309
95,6936,4.0,1071803707
95,6942,4.0,1069614268
95,6947,4.0,1071803718
95,6979,4.0,1105401227
95,7361,5.0,1105400794
95,7373,1.0,1105401093
95,8633,4.5,1105401087
95,8636,4.5,1105401213
95,8644,4.0,1105400976
96,3175,5.0,964774067
96,3176,4.0,964774079
96,3256,4.0,964772817
96,3418,5.0,964772750
96,3499,2.0,964772610
96,3555,3.0,964773602
96,3578,4.0,964772750
96,3633,2.0,964772712
96,3635,2.0,964772847
96,3819,3.0,964774067
97,4367,4.0,1043383075
97,4386,4.0,1043382111
97,4638,4.0,1043383075
97,4643,4.0,1043382900
97,4701,3.0,1047481180
97,4963,5.0,1043383291
97,4993,5.0,1043382998
97,5109,4.0,1043382998
97,5378,4.0,1047481215
97,5420,3.0,1047481371
98,134130,4.5,1532457755
98,134853,2.0,1532457748
98,135143,2.5,1532457800
98,152077,4.5,1532458398
98,164179,5.0,1532457417
98,168250,4.5,1532457987
98,177765,5.0,1532457474
98,179819,3.0,1532457961
98,187541,4.0,1532457789
98,187593,5.0,1532457913
99,349,5.0,829828005
99,380,5.0,829828007
99,413,3.0,829828005
99,416,4.0,829828005
99,420,2.0,829828005
99,434,3.0,829828005
99,435,2.0,829828005
99,555,4.0,829828007
99,588,5.0,829828005
99,592,4.0,829828005
100,5810,4.0,1100186786
100,5989,4.5,1100185975
100,6059,4.5,1100186774
100,6183,4.5,1100184242
100,6377,4.0,1100185965
100,6785,4.5,1100184338
100,6873,4.0,1100186781
100,7149,3.5,1100184159
100,8529,4.0,1100184289
100,8636,4.5,1100186770
101,3285,4.0,968440850
101,3298,4.0,968440874
101,3394,1.0,968440719
101,3578,4.0,968441029
101,3623,1.0,968441102
101,3717,4.0,968441029
101,3751,4.0,968440720
101,3752,2.0,968441080
101,3783,4.0,968440698
101,3793,4.0,968443749
102,540,1.0,835877588
102,552,3.0,835877342
102,553,4.0,835876272
102,586,4.0,835877270
102,588,4.0,835875790
102,589,4.0,835876272
102,590,4.0,835875690
102,592,3.0,835875690
102,593,4.0,835875943
102,802,3.0,840635071
103,117529,4.0,1440773703
103,122882,4.0,1431970494
103,122886,2.5,1477364372
103,132046,1.0,1440773794
103,134853,3.5,1440773774
103,134881,5.0,1440773409
103,139642,3.5,1440773846
103,140715,4.5,1440773817
103,148626,5.0,1477364363
103,168250,3.0,1522172079
104,89753,4.5,1325800092
104,89904,4.0,1351210078
104,91500,4.0,1347613115
104,93805,3.5,1351209968
104,94015,3.0,1357584388
104,94150,4.0,1351210102
104,94833,4.0,1351210039
